amount,date,month,day,primary_category,rolling_spend_7d,prev_transaction_amt,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,local_time_bucket_Night,local_time_bucket_Morning,local_time_bucket_Afternoon,local_time_bucket_Evening,local_time_bucket_Late Night,is_weekend_False,is_weekend_True
213.76,2023-08-21,8,21,Shops,190.1142857142857,339.71,False,True,False,False,False,False,False,False,False,True,False,False,True,False
296.6,2023-09-04,9,4,Food and Drink,205.81571428571428,213.76,False,True,False,False,False,False,False,False,False,True,False,False,True,False
203.68,2023-09-10,9,10,Shops,203.5957142857143,296.6,False,False,False,True,False,False,False,True,False,False,False,False,False,True
310.97,2023-09-14,9,14,Shops,242.00285714285715,203.68,False,False,False,False,True,False,False,True,False,False,False,False,True,False
419.9,2023-09-22,9,22,Shops,300.84142857142854,310.97,True,False,False,False,False,False,False,False,False,True,False,False,True,False
140.58,2023-10-02,10,2,Shops,275.0285714285714,419.9,False,True,False,False,False,False,False,False,True,False,False,False,True,False
151.12,2023-10-16,10,16,Travel,248.08714285714285,140.58,False,True,False,False,False,False,False,True,False,False,False,False,True,False
371.9,2023-11-17,11,17,Shops,270.67857142857144,151.12,True,False,False,False,False,False,False,False,True,False,False,False,True,False
128.68,2023-11-24,11,24,Shops,246.69000000000003,371.9,True,False,False,False,False,False,False,False,False,True,False,False,True,False
491.7,2023-11-24,11,24,Shops,287.8357142857143,128.68,True,False,False,False,False,False,False,False,False,True,False,False,True,False
428.07,2023-12-04,12,4,Food and Drink,304.5642857142857,491.7,False,True,False,False,False,False,False,False,True,False,False,False,True,False
98.02,2023-12-12,12,12,Shops,258.58142857142855,428.07,False,False,False,False,False,True,False,False,True,False,False,False,True,False
261.67,2023-12-22,12,22,Shops,275.88,98.02,True,False,False,False,False,False,False,False,False,False,True,False,True,False
207.42,2023-12-30,12,30,Shops,283.92285714285714,261.67,False,False,True,False,False,False,False,True,False,False,False,False,False,True
341.88,2024-01-10,1,10,Food and Drink,279.63428571428574,207.42,False,False,False,False,False,False,True,False,False,False,False,True,True,False
96.67,2024-01-19,1,19,Food and Drink,275.06142857142856,341.88,True,False,False,False,False,False,False,False,True,False,False,False,True,False
211.8,2024-01-19,1,19,Food and Drink,235.07571428571433,96.67,True,False,False,False,False,False,False,True,False,False,False,False,True,False
329.33,2024-01-21,1,21,Food and Drink,220.97,211.8,False,False,False,True,False,False,False,False,True,False,False,False,False,True
448.44,2024-01-30,1,30,Food and Drink,271.03000000000003,329.33,False,False,False,False,False,True,False,False,True,False,False,False,True,False
163.73,2024-02-10,2,10,Food and Drink,257.0385714285714,448.44,False,False,True,False,False,False,False,False,True,False,False,False,False,True
174.91,2024-03-09,3,9,Travel,252.3942857142857,163.73,False,False,True,False,False,False,False,True,False,False,False,False,False,True
137.74,2024-03-31,3,31,Food and Drink,223.23142857142858,174.91,False,False,False,True,False,False,False,True,False,False,False,False,False,True
146.84,2024-04-10,4,10,Shops,230.39857142857142,137.74,False,False,False,False,False,False,True,False,False,False,False,True,True,False
283.4,2024-04-28,4,28,Shops,240.62714285714284,146.84,False,False,False,True,False,False,False,False,False,False,True,False,False,True
26.11,2024-05-08,5,8,Travel,197.30999999999997,283.4,False,False,False,False,False,False,True,False,False,True,False,False,True,False
291.03,2024-05-14,5,14,Shops,174.82285714285715,26.11,False,False,False,False,False,True,False,False,True,False,False,False,True,False
154.55,2024-05-20,5,20,Food and Drink,173.51142857142855,291.03,False,True,False,False,False,False,False,True,False,False,False,False,True,False
44.91,2023-01-05,1,5,Tech,44.91,0.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False
164.15,2023-01-07,1,7,Shops,104.53,44.91,False,False,True,False,False,False,False,False,True,False,False,False,False,True
459.47,2023-01-08,1,8,Travel,222.84333333333333,164.15,False,False,False,True,False,False,False,False,True,False,False,False,False,True
334.91,2023-01-24,1,24,Shops,250.86,459.47,False,False,False,False,False,True,False,False,True,False,False,False,True,False
85.91,2023-01-26,1,26,Travel,217.87000000000003,334.91,False,False,False,False,True,False,False,False,True,False,False,False,True,False
13.86,2023-01-30,1,30,Food and Drink,183.86833333333334,85.91,False,True,False,False,False,False,False,False,False,False,True,False,True,False
215.73,2023-02-02,2,2,Shops,188.42000000000002,13.86,False,False,False,False,True,False,False,False,True,False,False,False,True,False
249.79,2023-02-03,2,3,Travel,217.6885714285714,215.73,True,False,False,False,False,False,False,True,False,False,False,False,True,False
161.87,2023-02-07,2,7,Food and Drink,217.36285714285717,249.79,False,False,False,False,False,True,False,True,False,False,False,False,True,False
477.48,2023-02-12,2,12,Shops,219.9357142857143,161.87,False,False,False,True,False,False,False,True,False,False,False,False,False,True
406.7,2023-02-22,2,22,Shops,230.19142857142856,477.48,False,False,False,False,False,False,True,True,False,False,False,False,True,False
435.83,2023-03-01,3,1,Travel,280.17999999999995,406.7,False,False,False,False,False,False,True,False,True,False,False,False,True,False
484.96,2023-03-03,3,3,Shops,347.48,435.83,True,False,False,False,False,False,False,False,True,False,False,False,True,False
317.27,2023-03-07,3,7,Shops,361.9857142857143,484.96,False,False,False,False,False,True,False,False,False,False,True,False,True,False
94.82,2023-03-09,3,9,Shops,339.84714285714284,317.27,False,False,False,False,True,False,False,False,False,False,False,True,True,False
361.53,2023-03-14,3,14,Shops,368.37,94.82,False,False,False,False,False,True,False,False,True,False,False,False,True,False
44.82,2023-03-22,3,22,Shops,306.56142857142856,361.53,False,False,False,False,False,False,True,False,True,False,False,False,True,False
109.16,2023-03-24,3,24,Food and Drink,264.05571428571426,44.82,True,False,False,False,False,False,False,False,True,False,False,False,True,False
293.84,2023-04-01,4,1,Health,243.77142857142857,109.16,False,False,True,False,False,False,False,False,False,False,True,False,False,True
421.71,2023-04-08,4,8,Shops,234.73571428571427,293.84,False,False,True,False,False,False,False,True,False,False,False,False,False,True
497.01,2023-04-12,4,12,Food and Drink,260.41285714285715,421.71,False,False,False,False,False,False,True,False,False,True,False,False,True,False
346.3,2023-04-23,4,23,Travel,296.3385714285714,497.01,False,False,False,True,False,False,False,True,False,False,False,False,False,True
379.28,2023-05-01,5,1,Food and Drink,298.8742857142857,346.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
420.25,2023-05-01,5,1,Tech,352.5071428571428,379.28,False,True,False,False,False,False,False,False,False,True,False,False,True,False
180.58,2023-05-04,5,4,Shops,362.71,420.25,False,False,False,False,True,False,False,False,True,False,False,False,True,False
167.48,2023-05-04,5,4,Tech,344.6585714285714,180.58,False,False,False,False,True,False,False,False,True,False,False,False,True,False
47.43,2023-05-30,5,30,Tech,291.19,167.48,False,False,False,False,False,True,False,True,False,False,False,False,True,False
44.88,2023-06-03,6,3,Health,226.6,47.43,False,False,True,False,False,False,False,True,False,False,False,False,False,True
114.69,2023-06-17,6,17,Shops,193.51285714285717,44.88,False,False,True,False,False,False,False,False,True,False,False,False,False,True
486.94,2023-06-28,6,28,Shops,208.89285714285714,114.69,False,False,False,False,False,False,True,False,False,True,False,False,True,False
103.49,2023-06-29,6,29,Shops,163.64142857142858,486.94,False,False,False,False,True,False,False,False,False,True,False,False,True,False
199.69,2023-06-29,6,29,Shops,166.37142857142857,103.49,False,False,False,False,True,False,False,False,True,False,False,False,True,False
457.76,2023-06-29,6,29,Shops,207.83999999999997,199.69,False,False,False,False,True,False,False,False,False,True,False,False,True,False
86.73,2023-07-08,7,8,Food and Drink,213.45428571428573,457.76,False,False,True,False,False,False,False,False,True,False,False,False,False,True
51.96,2023-07-08,7,8,Shops,214.46571428571428,86.73,False,False,True,False,False,False,False,True,False,False,False,False,False,True
16.53,2023-07-10,7,10,Shops,200.44285714285712,51.96,False,True,False,False,False,False,False,False,False,False,False,True,True,False
233.46,2023-07-28,7,28,Travel,164.23142857142855,16.53,True,False,False,False,False,False,False,False,True,False,False,False,True,False
289.35,2023-08-10,8,10,Tech,190.78285714285715,233.46,False,False,False,False,True,False,False,True,False,False,False,False,True,False
109.56,2023-09-08,9,8,Tech,177.90714285714284,289.35,True,False,False,False,False,False,False,False,False,True,False,False,True,False
118.28,2023-09-08,9,8,Shops,129.41,109.56,True,False,False,False,False,False,False,True,False,False,False,False,True,False
386.27,2023-09-27,9,27,Tech,172.20142857142858,118.28,False,False,False,False,False,False,True,False,False,False,True,False,True,False
206.42,2023-10-04,10,4,Health,194.2671428571429,386.27,False,False,False,False,False,False,True,True,False,False,False,False,True,False
91.33,2023-10-05,10,5,Food and Drink,204.95285714285714,206.42,False,False,False,False,True,False,False,False,True,False,False,False,True,False
226.75,2023-10-07,10,7,Food and Drink,203.99428571428572,91.33,False,False,True,False,False,False,False,False,True,False,False,False,False,True
3.28,2023-10-15,10,15,Travel,163.12714285714287,226.75,False,False,False,True,False,False,False,True,False,False,False,False,False,True
383.97,2023-10-31,10,31,Shops,202.32857142857142,3.28,False,False,False,False,False,True,False,False,False,True,False,False,True,False
361.57,2023-11-02,11,2,Food and Drink,237.0842857142857,383.97,False,False,False,False,True,False,False,True,False,False,False,False,True,False
266.44,2023-11-04,11,4,Shops,219.96571428571428,361.57,False,False,True,False,False,False,False,False,False,False,True,False,False,True
290.07,2023-11-12,11,12,Tech,231.91571428571427,266.44,False,False,False,True,False,False,False,True,False,False,False,False,False,True
478.49,2023-11-13,11,13,Tech,287.2242857142857,290.07,False,True,False,False,False,False,False,False,False,False,True,False,True,False
59.8,2023-11-19,11,19,Health,263.3742857142857,478.49,False,False,False,True,False,False,False,True,False,False,False,False,False,True
72.29,2023-12-03,12,3,Shops,273.23285714285714,59.8,False,False,False,True,False,False,False,False,False,True,False,False,False,True
461.68,2023-12-08,12,8,Shops,284.3342857142857,72.29,True,False,False,False,False,False,False,True,False,False,False,False,True,False
469.31,2023-12-30,12,30,Health,299.7257142857143,461.68,False,False,True,False,False,False,False,False,False,True,False,False,False,True
372.08,2024-01-01,1,1,Travel,314.81714285714287,469.31,False,True,False,False,False,False,False,False,True,False,False,False,True,False
302.92,2024-01-14,1,14,Travel,316.65285714285716,372.08,False,False,False,True,False,False,False,False,False,False,True,False,False,True
354.64,2024-01-23,1,23,Shops,298.96000000000004,302.92,False,False,False,False,False,True,False,False,False,True,False,False,True,False
301.73,2024-02-09,2,9,Shops,333.5214285714286,354.64,True,False,False,False,False,False,False,False,True,False,False,False,True,False
143.72,2024-02-11,2,11,Shops,343.72571428571433,301.73,False,False,False,True,False,False,False,False,False,False,True,False,False,True
441.94,2024-02-19,2,19,Food and Drink,340.9057142857143,143.72,False,True,False,False,False,False,False,True,False,False,False,False,True,False
499.85,2024-03-13,3,13,Shops,345.2685714285714,441.94,False,False,False,False,False,False,True,False,False,False,True,False,True,False
367.74,2024-03-19,3,19,Food and Drink,344.6485714285714,499.85,False,False,False,False,False,True,False,False,False,False,False,True,True,False
153.77,2024-03-25,3,25,Travel,323.34142857142854,367.74,False,True,False,False,False,False,False,False,False,True,False,False,True,False
85.68,2024-03-29,3,29,Travel,284.91857142857145,153.77,True,False,False,False,False,False,False,False,False,True,False,False,True,False
160.43,2024-04-12,4,12,Food and Drink,264.73285714285714,85.68,True,False,False,False,False,False,False,False,False,True,False,False,True,False
102.5,2024-04-14,4,14,Tech,258.8442857142857,160.43,False,False,False,True,False,False,False,False,False,True,False,False,False,True
497.11,2024-04-26,4,26,Health,266.7257142857143,102.5,True,False,False,False,False,False,False,False,True,False,False,False,True,False
339.15,2024-05-03,5,3,Shops,243.76857142857145,497.11,True,False,False,False,False,False,False,True,False,False,False,False,True,False
117.98,2024-05-17,5,17,Travel,208.0885714285714,339.15,True,False,False,False,False,False,False,True,False,False,False,False,True,False
46.56,2024-05-22,5,22,Shops,192.77285714285713,117.98,False,False,False,False,False,False,True,False,False,False,True,False,True,False
